article_id,journal,final_publication_year,source_folder_year,title,doi,source_integrity_status,md_available,word_count,heading_count,has_abstract_heading,has_introduction_heading,has_literature_heading,has_data_sample_heading,has_institution_background_heading,has_method_identification_heading,has_model_framework_heading,has_result_heading,has_robustness_extension_heading,has_mechanism_channel_heading,has_conclusion_heading,has_appendix_support_heading,has_references_heading
419bd0312989867f,JFE,2024,2024,Stress tests and model monoculture,10.1016/j.jfineco.2023.103760,original_package_used,True,15768,36,False,True,True,True,False,False,True,True,True,False,True,True,True
71649e032fe4b219,JFE,2024,2024,Sustainability or performance? Ratings and fund managers’ incentives,10.1016/j.jfineco.2024.103831,original_package_used,True,13583,23,False,False,False,True,False,True,False,True,True,False,True,True,True
0a3784aa84957cc1,JFE,2024,2024,Systemic bank runs without aggregate risk: How a misallocation of liquidity may trigger a solvency crisis,10.1016/j.jfineco.2024.103929,original_package_used,True,18403,36,False,True,False,True,False,False,True,False,False,False,True,False,True
90018268c01a2b4f,JFE,2024,2024,The credit supply channel of monetary policy tightening and its distributional impacts,10.1016/j.jfineco.2024.103914,original_package_used,True,10512,29,False,True,False,True,True,True,False,True,True,True,True,True,True
a32eca765d15fad3,JFE,2024,2024,The cross-border effects of bank capital regulation,10.1016/j.jfineco.2024.103912,original_package_used,True,19541,35,False,True,False,True,False,False,True,True,True,False,True,True,True
a9bb10bc3fc1543d,JFE,2024,2024,"The death of a regulator: Strict supervision, bank lending, and business activity",10.1016/j.jfineco.2024.103871,original_package_used,True,17663,25,False,True,False,True,False,False,False,False,False,True,True,True,True
5b86861f5c3ef1d7,JFE,2024,2024,The diversification and welfare effects of robo-advising,10.1016/j.jfineco.2024.103869,original_package_used,True,15020,26,False,False,True,True,True,False,False,True,False,False,True,True,True
e449ec2a27af39b3,JFE,2024,2024,The effect of female leadership on contracting from Capitol Hill to Main Street,10.1016/j.jfineco.2024.103817,original_package_used,True,16002,49,False,False,False,True,True,False,False,True,True,True,True,True,True
3c0ff35982c13e29,JFE,2024,2024,The effects of policy interventions to limit illegal money lending,10.1016/j.jfineco.2024.103894,original_package_used,True,17916,45,False,True,False,True,True,True,True,True,False,False,True,True,True
2cc0a6604102034d,JFE,2024,2024,The governance of director compensation,10.1016/j.jfineco.2024.103813,original_package_used,True,9315,23,False,True,True,True,False,False,False,True,True,False,True,True,True
f987b58c030e9fcd,JFE,2024,2024,The passive ownership share is double what you think it is,10.1016/j.jfineco.2024.103860,original_package_used,True,16150,37,False,True,True,True,False,True,False,True,False,False,True,True,True
aa13bddd5f67cd34,JFE,2024,2024,The pricing of U.S. Treasury floating rate notes,10.1016/j.jfineco.2024.103833,original_package_used,True,8773,25,False,True,False,True,False,False,True,True,False,False,True,True,True
886fb205702bc094,JFE,2024,2024,The proxy advisory industry: Influencing and being influenced,10.1016/j.jfineco.2024.103810,original_package_used,True,12460,36,False,True,False,True,False,True,False,False,False,True,True,True,True
a46a9c022956bd15,JFE,2024,2024,The reserve supply channel of unconventional monetary policy,10.1016/j.jfineco.2024.103887,original_package_used,True,14116,35,False,True,True,True,False,True,True,True,False,True,True,True,True
a7a098ab117ced8a,JFE,2024,2024,The risk and return of equity and credit index options,10.1016/j.jfineco.2024.103932,original_package_used,True,18192,33,False,True,False,True,False,True,True,False,True,True,True,True,True
06e28ed9f4a15004,JFE,2024,2024,The risk and return of impact investing funds,10.1016/j.jfineco.2024.103928,original_package_used,True,16031,38,False,True,False,True,False,True,True,False,True,False,True,True,True
bc5c6acd7177099f,JFE,2024,2024,The short-termism trap: Catering to informed investors with limited horizons,10.1016/j.jfineco.2024.103884,original_package_used,True,24846,64,False,True,True,True,False,False,True,True,True,False,True,True,True
4e1291edd2e9c94f,JFE,2024,2024,The social signal,10.1016/j.jfineco.2024.103870,original_package_used,True,13090,39,False,True,False,True,False,False,False,True,True,True,True,True,True
0b3155920dbc0d55,JFE,2024,2024,The timing of voluntary delisting,10.1016/j.jfineco.2024.103832,original_package_used,True,16721,33,False,True,False,True,False,True,True,True,True,False,True,True,True
ae14b40d83066362,JFE,2024,2024,The use of asset growth in empirical asset pricing models,10.1016/j.jfineco.2023.103746,original_package_used,True,12044,16,False,True,False,True,False,False,True,True,True,True,True,True,True
a138faa1fa2518a7,JFE,2024,2024,"Tiny trades, big questions: Fractional shares",10.1016/j.jfineco.2024.103836,original_package_used,True,21366,24,False,True,False,True,False,True,False,False,False,False,True,True,True
73c7357b7c784540,JFE,2024,2024,Token-based platform governance,10.1016/j.jfineco.2024.103951,original_package_used,True,15775,40,False,True,False,True,False,False,True,False,False,False,True,True,True
1b2dae2cb25572d1,JFE,2024,2024,Trade credit and the stability of supply chains,10.1016/j.jfineco.2024.103830,original_package_used,True,15171,27,False,True,False,True,False,False,True,True,True,True,True,True,True
be27b27787cf870f,JFE,2024,2024,Uncertainty about what is in the price,10.1016/j.jfineco.2024.103915,original_package_used,True,16749,48,False,True,False,True,True,True,True,True,True,True,True,True,True
566478a442152ee1,JFE,2024,2024,When failure is an option: Fragile liquidity in over-the-counter markets,10.1016/j.jfineco.2024.103859,original_package_used,True,20226,33,False,True,False,True,True,True,False,True,False,False,True,True,True
b926c0db2e3688a5,JFE,2024,2024,"When the markets get CO.V.I.D: COntagion, Viruses, and Information Diffusion",10.1016/j.jfineco.2024.103850,original_package_used,True,12802,19,False,True,False,True,False,False,True,True,True,False,True,True,True
34440e90415b5106,JFE,2024,2024,Why did shareholder liability disappear?,10.1016/j.jfineco.2023.103761,original_package_used,True,12211,18,False,True,False,True,False,False,False,False,False,False,True,True,True
fa6603e79a5b17f6,JFE,2025,2025,A quantitative analysis of bank lending relationships,10.1016/j.jfineco.2025.104083,original_package_used,True,15635,42,False,True,False,True,False,False,True,True,False,False,True,True,True
f767f28aee75c3b9,JFE,2025,2025,Arbitrage-based recovery,10.1016/j.jfineco.2024.103969,original_package_used,True,16965,41,False,True,False,True,False,False,True,True,True,False,True,True,True
3951c7700244a8e9,JFE,2025,2025,Aspirational utility and investment behavior,10.1016/j.jfineco.2024.103970,original_package_used,True,18229,52,False,True,False,False,False,False,False,True,True,False,True,True,True
bbb20543907d60c8,JFE,2025,2025,"Asymmetric information, disagreement, and the valuation of debt and equity",10.1016/j.jfineco.2025.103995,original_package_used,True,17581,45,False,True,True,True,False,False,True,True,True,False,True,True,True
d1c300431860b247,JFE,2025,2025,Back to the 1980s or not? The drivers of inflation and real risks in Treasury bonds,10.1016/j.jfineco.2025.104027,original_package_used,True,13146,31,False,True,False,True,False,False,True,True,False,True,True,True,True
14082fe4c7f23ee1,JFE,2025,2025,Bank competition and household privacy in a digital payment monopoly,10.1016/j.jfineco.2025.104019,original_package_used,True,9952,38,False,True,True,True,False,False,True,True,True,False,True,True,True
36fdfd6bef810b14,JFE,2025,2025,"Bank stress testing, human capital investment and risk management",10.1016/j.jfineco.2025.104104,original_package_used,True,12774,20,False,True,False,True,False,False,True,True,False,False,True,True,True
71dcaeca2be6b4cf,JFE,2025,2025,Banks as regulated traders,10.1016/j.jfineco.2025.104080,original_package_used,True,15233,28,False,False,False,True,True,True,False,True,False,True,True,True,True
bf67f6bb4a7ec864,JFE,2025,2025,Benchmarking benchmarks,10.1016/j.jfineco.2025.104018,original_package_used,True,10004,21,False,True,False,True,True,True,True,True,True,False,True,True,True
fde94dd99e954913,JFE,2025,2025,Biodiversity finance,10.1016/j.jfineco.2024.103987,original_package_used,True,10788,25,False,True,False,True,False,False,True,True,False,True,True,True,True
7d4ccec94679aad6,JFE,2025,2025,CEO turnover and director reputation,10.1016/j.jfineco.2024.103971,original_package_used,True,18390,26,False,True,False,True,False,False,False,True,False,False,True,True,True
95f09e301c62aae1,JFE,2025,2025,CRISK: Measuring the climate risk exposure of the financial system,10.1016/j.jfineco.2025.104076,original_package_used,True,16882,57,False,True,False,True,False,True,True,True,True,True,True,True,True
b4b89a251aac7871,JFE,2025,2025,Can everyone tap into the housing piggy bank? Racial disparities in access to home equity,10.1016/j.jfineco.2025.104038,original_package_used,True,11643,25,False,True,True,True,False,False,False,True,False,True,True,True,True
c106e773dab4982c,JFE,2025,2025,Central Bank–Driven Mispricing,10.1016/j.jfineco.2025.104004,original_package_used,True,19484,36,False,True,True,True,True,True,False,True,True,False,True,True,True
63e4a40e3d644597,JFE,2025,2025,Central bank liquidity reallocation and bank lending: Evidence from the tiering system,10.1016/j.jfineco.2025.104058,original_package_used,True,15012,28,False,True,False,True,False,True,False,True,True,True,True,True,True
c147672d7bf560cd,JFE,2025,2025,Climbing and falling off the ladder: Asset pricing implications of labor market event risk,10.1016/j.jfineco.2025.104131,original_package_used,True,15744,27,False,True,False,True,False,False,True,True,False,False,True,True,True
482ae0505d82cb03,JFE,2025,2025,Collateral value uncertainty and mortgage credit provision,10.1016/j.jfineco.2025.104054,original_package_used,True,15275,37,False,True,False,True,False,True,True,True,True,True,True,True,True
3d6921a907082bd4,JFE,2025,2025,Conditional risk and the pricing kernel,10.1016/j.jfineco.2025.104106,original_package_used,True,14979,40,False,False,False,True,True,True,True,True,True,False,True,True,True
d211efe4a38cb95f,JFE,2025,2025,Constrained liquidity provision in currency markets,10.1016/j.jfineco.2025.104028,original_package_used,True,14970,22,False,True,True,True,False,False,True,True,True,False,True,True,True
3d173d626e2d0dc7,JFE,2025,2025,Credit supply and house prices: Evidence from mortgage market segmentation,10.1016/j.jfineco.2024.103958,original_package_used,True,12594,23,False,True,False,True,False,True,True,True,False,False,True,True,True
e460ebf75db04cc0,JFE,2025,2025,Customer data access and fintech entry: Early evidence from open banking,10.1016/j.jfineco.2024.103950,original_package_used,True,18699,32,False,False,True,True,True,True,True,True,False,False,True,True,True
d2368269e84ffbba,JFE,2025,2025,Data and welfare in credit markets,10.1016/j.jfineco.2025.104171,original_package_used,True,10387,32,False,True,False,True,False,True,True,True,False,False,True,True,True
f875c56c96bc59c5,JFE,2025,2025,Data sales and data dilution,10.1016/j.jfineco.2025.104053,original_package_used,True,12745,35,False,False,False,True,False,False,True,True,False,False,True,True,True
b9d86b802e27800f,JFE,2025,2025,Dealer balance sheets and bidding behavior in the Bank of England’s QE reverse auctions,10.1016/j.jfineco.2025.104182,original_package_used,True,11753,30,False,True,False,True,True,True,True,True,True,False,True,True,True
4ef98e4dd55a3245,JFE,2025,2025,Defunding controversial industries: Can targeted credit rationing choke firms?,10.1016/j.jfineco.2025.104133,original_package_used,True,11929,39,False,True,False,True,True,False,False,True,True,True,True,True,True
55de384e470dae9a,JFE,2025,2025,Differential access to dark markets and execution outcomes,10.1016/j.jfineco.2025.104086,original_package_used,True,14255,23,False,True,False,True,True,False,False,True,True,False,True,True,True
50b3f912ff86fa95,JFE,2025,2025,Distributed ledgers and the governance of money,10.1016/j.jfineco.2025.104026,original_package_used,True,12320,20,False,True,False,True,False,False,True,False,False,False,True,True,True
a92b85415ec144be,JFE,2025,2025,Diversification driven demand for large stock,10.1016/j.jfineco.2025.104109,original_package_used,True,14674,22,False,True,True,True,False,False,False,False,False,False,True,True,True
f1d2adee3f12abbb,JFE,2025,2025,Do bank CEOs learn from banking crises?,10.1016/j.jfineco.2025.104009,original_package_used,True,18209,36,False,True,False,True,True,True,False,True,True,False,True,True,True
43f77cacd29d6065,JFE,2025,2025,Do intermediaries improve GSE lending? Evidence from proprietary GSE data,10.1016/j.jfineco.2025.104082,original_package_used,True,18460,32,False,True,False,True,True,True,True,True,True,True,True,True,True
71d52da6ce8301d0,JFE,2025,2025,ESG lending,10.1016/j.jfineco.2025.104150,original_package_used,True,18323,48,False,True,False,True,True,False,False,True,False,False,True,True,True
759a3b6acc4a5e0f,JFE,2025,2025,ESG: A panacea for market power?,10.1016/j.jfineco.2024.103991,original_package_used,True,16593,41,False,True,True,True,False,False,True,True,True,False,True,True,True
d6827627f3e7d0ab,JFE,2025,2025,Economic links from bonds and cross-stock return predictability,10.1016/j.jfineco.2025.104110,original_package_used,True,16529,31,False,True,False,True,False,True,False,True,True,True,True,True,True
3d1fb51d28ab495b,JFE,2025,2025,Entrepreneurial spillovers across coworkers,10.1016/j.jfineco.2025.104077,original_package_used,True,13325,31,False,False,True,True,False,True,False,True,True,False,True,True,True
e53cbfc79d144df7,JFE,2025,2025,Entrepreneurship and the gig economy: Evidence from U.S. tax returns,10.1016/j.jfineco.2025.104156,original_package_used,True,16532,26,False,True,False,True,False,False,False,True,False,False,True,True,True
5415d46e134e378c,JFE,2025,2025,Equity duration and predictability,10.1016/j.jfineco.2025.104114,original_package_used,True,11497,33,False,True,False,True,False,True,True,True,False,False,True,True,True
14bc27b4f49865d7,JFE,2025,2025,Exorbitant privilege? Quantitative easing and the bond market subsidy of prospective fallen angels,10.1016/j.jfineco.2025.104084,original_package_used,True,16223,29,False,True,False,True,False,False,True,False,True,False,True,True,True
e611b7fb0049d59c,JFE,2025,2025,Expected idiosyncratic volatility,10.1016/j.jfineco.2025.104023,original_package_used,True,14977,36,False,True,False,True,False,False,True,True,True,True,True,True,True
c0b207010f5d951e,JFE,2025,2025,Extracting extrapolative beliefs from market prices: An augmented present-value approach,10.1016/j.jfineco.2024.103986,original_package_used,True,14691,38,False,True,False,True,False,True,True,True,True,False,True,True,True
e450fd035a720765,JFE,2025,2025,Fed information effects: Evidence from the equity term structure,10.1016/j.jfineco.2024.103988,original_package_used,True,17067,49,False,True,False,True,False,False,True,True,True,False,True,True,True
354d7b94c3d266fd,JFE,2025,2025,Finance without exotic risk,10.1016/j.jfineco.2025.104145,original_package_used,True,13306,21,False,True,False,True,False,True,False,True,False,False,False,True,True
b19f84ddb1563b4a,JFE,2025,2025,Financial Inclusion Across the United States,10.1016/j.jfineco.2025.104003,original_package_used,True,11816,41,False,True,False,True,False,False,False,True,True,False,True,True,True
0f5ca456bbfceef2,JFE,2025,2025,Financial constraints and the racial housing gap,10.1016/j.jfineco.2025.104142,original_package_used,True,21614,36,False,True,False,True,False,True,True,True,True,True,True,True,True
0decb25e9900c010,JFE,2025,2025,"Fintech entry, lending market competition, and welfare",10.1016/j.jfineco.2025.104040,original_package_used,True,16297,26,False,True,False,True,False,False,True,True,False,False,True,True,True
9f8733d8641b574a,JFE,2025,2025,"Firm uncertainty and households: Spending, savings, and risks",10.1016/j.jfineco.2025.104143,original_package_used,True,10872,27,False,True,False,True,False,True,False,True,True,True,True,True,True
78174d2334569f6f,JFE,2025,2025,Four facts about ESG beliefs and investor portfolios,10.1016/j.jfineco.2024.103984,original_package_used,True,11828,21,False,False,False,True,False,False,False,False,True,False,True,True,True
237c4e91d62f9e61,JFE,2025,2025,From employee to entrepreneur: The role of unemployment risk,10.1016/j.jfineco.2024.103966,original_package_used,True,10276,21,False,True,False,True,True,True,False,True,False,False,True,True,True
e4d899c63ef9efaf,JFE,2025,2025,Gig labor: Trading safety nets for steering wheels,10.1016/j.jfineco.2024.103956,original_package_used,True,14251,27,False,True,False,True,False,True,False,True,False,True,True,True,True
cdf00b93c34bea2b,JFE,2025,2025,Global Business Networks,10.1016/j.jfineco.2025.104007,original_package_used,True,12807,31,False,True,False,True,False,True,True,True,False,False,True,True,True
ea27d6f065c0b994,JFE,2025,2025,"Global sales, international currencies, and the currency denomination of debt",10.1016/j.jfineco.2025.104184,original_package_used,True,16086,28,False,True,False,True,False,False,False,True,True,False,True,True,True
c56cf260722fa5d1,JFE,2025,2025,Global volatility and firm-level capital flows,10.1016/j.jfineco.2025.104078,original_package_used,True,16151,20,False,True,False,True,True,True,True,True,True,True,True,True,True
b4279f87451abbfa,JFE,2025,2025,Green tilts,10.1016/j.jfineco.2025.104173,original_package_used,True,16774,42,False,True,False,True,True,True,True,False,False,False,True,True,True
1dc974bad1b55192,JFE,2025,2025,Growing the efficient frontier on panel trees,10.1016/j.jfineco.2025.104024,original_package_used,True,14063,32,False,True,False,True,False,False,True,True,True,False,True,True,True
1e3e06957e117fa8,JFE,2025,2025,Have CEOs changed?,10.1016/j.jfineco.2025.104169,original_package_used,True,12918,32,False,True,False,True,False,False,False,True,False,False,True,True,True
0d6fb49ef8fac930,JFE,2025,2025,Heterogeneous clienteles and dealer networks,10.1016/j.jfineco.2025.104185,original_package_used,True,13227,39,False,True,True,True,False,False,True,True,True,True,True,True,True
6a904a4bb1458ee2,JFE,2025,2025,Household debt overhang and human capital investment,10.1016/j.jfineco.2025.104141,original_package_used,True,15165,37,False,True,False,True,False,False,True,True,True,True,True,True,True
04912c3163a5f013,JFE,2025,2025,Household mobility and mortgage rate lock,10.1016/j.jfineco.2024.103973,original_package_used,True,9825,20,False,True,False,True,True,True,True,True,True,False,True,True,True
c757f6a339eccac1,JFE,2025,2025,How valuable is corporate adaptation to crisis? Estimates from Covid-19 work-from-home announcements,10.1016/j.jfineco.2025.104168,original_package_used,True,16895,36,False,True,False,True,False,True,True,True,False,True,True,True,True
ba531fad1f7afc4e,JFE,2025,2025,Inflation and Trading,10.1016/j.jfineco.2025.104166,original_package_used,True,13398,17,False,True,False,True,False,False,False,True,False,False,True,True,True
c6b7537c2b8b3948,JFE,2025,2025,Information sharing in financial markets,10.1016/j.jfineco.2024.103967,original_package_used,True,14924,36,False,True,False,True,False,False,True,False,True,False,True,True,True
aa52cef826dc990d,JFE,2025,2025,Information technology and lender competition,10.1016/j.jfineco.2024.103957,original_package_used,True,15080,22,False,True,False,True,False,False,True,True,False,True,True,True,True
b2c5a2d48f004b36,JFE,2025,2025,Information-based pricing in specialized lending,10.1016/j.jfineco.2025.104135,original_package_used,True,22395,46,False,False,True,True,False,False,True,True,True,False,True,False,True
769d73519a405a78,JFE,2025,2025,Innovation and capital,10.1016/j.jfineco.2025.104029,original_package_used,True,14231,31,False,True,False,True,False,False,False,True,False,True,True,True,True
3edcd31f3da672fc,JFE,2025,2025,Intermediary financing without commitment,10.1016/j.jfineco.2025.104025,original_package_used,True,13779,45,False,True,True,True,False,False,True,True,True,True,True,True,True
6bb76707d3bb4ae9,JFE,2025,2025,"Investor demand, firm investment, and capital misallocation",10.1016/j.jfineco.2025.104039,original_package_used,True,14950,34,False,True,False,True,False,True,True,True,True,True,True,True,True
6c9fb087bcc25e74,JFE,2025,2025,Investor learning about monetary-policy transmission and the stock market,10.1016/j.jfineco.2025.104154,original_package_used,True,9243,25,False,True,False,True,False,True,True,True,False,False,True,True,True
20759a86917e083d,JFE,2025,2025,"JAQ of all trades: Job mismatch, firm productivity and managerial quality",10.1016/j.jfineco.2024.103992,original_package_used,True,19672,24,False,True,False,True,False,False,False,True,True,False,True,True,True
73557814c12b3c61,JFE,2025,2025,"LTCM Redux? Hedge fund Treasury trading, funding fragility, and risk constraints",10.1016/j.jfineco.2025.104017,original_package_used,True,15432,31,False,True,True,True,True,False,False,True,False,False,True,True,True
a1a3628fe6c74f1b,JFE,2025,2025,Liquidity picking and fund performance,10.1016/j.jfineco.2025.104085,original_package_used,True,14841,26,False,True,False,True,False,False,False,True,True,False,True,True,True
8ca8deab935e148c,JFE,2025,2025,"Loan guarantees, bank lending and credit risk reallocation",10.1016/j.jfineco.2025.104137,original_package_used,True,16070,23,False,True,False,True,True,True,True,True,False,False,True,True,True
98a5078661aa5412,JFE,2025,2025,Machine learning from a “Universe” of signals: The role of feature engineering,10.1016/j.jfineco.2025.104138,original_package_used,True,14015,39,False,True,False,True,False,True,False,True,True,False,True,True,True
4acc2c3a06c25041,JFE,2025,2025,"Macroeconomic drivers and the pricing of uncertainty, inflation, and bonds",10.1016/j.jfineco.2025.104130,original_package_used,True,13660,29,False,True,False,True,False,False,True,True,True,False,True,True,True
256fb2f1c0e71d92,JFE,2025,2025,"Main Street’s Pain, Wall Street’s Gain",10.1016/j.jfineco.2025.104037,original_package_used,True,12937,24,False,True,True,True,False,False,False,True,True,True,True,True,True
b0bd58c72d6f0994,JFE,2025,2025,Maximal extractable value and allocative inefficiencies in public blockchains,10.1016/j.jfineco.2025.104132,original_package_used,True,16126,36,False,True,False,True,True,True,True,True,False,False,True,True,True
2cfd39af86c7a49a,JFE,2025,2025,Measurement and effects of bank exit policies,10.1016/j.jfineco.2025.104129,original_package_used,True,14242,40,False,True,False,True,True,True,False,True,True,False,True,True,True
a098eb6c3c8e49ca,JFE,2025,2025,Measuring regulatory complexity,10.1016/j.jfineco.2025.104186,original_package_used,True,14341,27,False,True,False,True,False,False,True,True,True,False,True,True,True
d995ad3ca11d415e,JFE,2025,2025,"Mergers and acquisitions, technological change, and inequality",10.1016/j.jfineco.2025.104136,original_package_used,True,14389,22,False,True,False,True,False,False,False,False,True,True,True,True,True
5bf38b899939e96d,JFE,2025,2025,Optimal illiquidity,10.1016/j.jfineco.2025.103996,original_package_used,True,14060,36,False,True,False,True,True,False,True,False,True,True,True,True,True
1ce08eebf9098375,JFE,2025,2025,Optimal policy for behavioral financial crises,10.1016/j.jfineco.2025.104005,original_package_used,True,15032,44,False,True,False,True,False,False,True,True,True,True,True,True,True
c6609bd3c301b445,JFE,2025,2025,Overvaluing simple bets: Evidence from the options market,10.1016/j.jfineco.2025.104140,original_package_used,True,12376,38,False,True,False,True,True,True,True,True,False,True,True,True,True
0325c063beffce34,JFE,2025,2025,Payments and privacy in the digital economy,10.1016/j.jfineco.2025.104050,original_package_used,True,11148,20,False,True,False,True,False,False,True,False,True,False,True,True,True
f9fdd643cce3db03,JFE,2025,2025,"Pension fund flows, exchange rates, and covered interest rate parity",10.1016/j.jfineco.2025.104075,original_package_used,True,13660,31,False,True,False,True,True,False,False,False,False,False,True,True,True
a8d9061336083c15,JFE,2025,2025,"Polarization, purpose and profit",10.1016/j.jfineco.2025.104147,original_package_used,True,10836,20,False,True,True,True,False,False,True,False,False,False,True,True,True
616cbe30811f6481,JFE,2025,2025,Price regulation in two-sided markets: Empirical evidence from debit cards,10.1016/j.jfineco.2025.104094,original_package_used,True,13131,35,False,True,False,True,True,False,True,True,True,False,True,True,True
efc1b617f742119a,JFE,2025,2025,Pricing and constructing international government bond portfolios,10.1016/j.jfineco.2025.104152,original_package_used,True,16531,48,False,True,False,True,False,True,True,True,True,False,True,True,True
6130acb819dabe3c,JFE,2025,2025,Printing away the mortgages: Fiscal inflation and the post-covid boom,10.1016/j.jfineco.2025.104072,original_package_used,True,16804,57,False,True,False,True,False,True,True,True,False,False,True,True,True
532257639f46bafe,JFE,2025,2025,Private equity in the hospital industry,10.1016/j.jfineco.2025.104107,original_package_used,True,19455,47,False,True,True,True,False,True,False,True,True,False,True,True,True
0433b122151abeb1,JFE,2025,2025,"Q: Risk, rents, or growth?",10.1016/j.jfineco.2024.103990,original_package_used,True,13565,27,False,True,False,True,False,True,True,True,False,False,True,True,True
eff957a7725a7fd5,JFE,2025,2025,Reaching for yield: Evidence from households,10.1016/j.jfineco.2025.104057,original_package_used,True,18979,75,False,True,False,True,True,True,True,True,True,True,True,True,True
df9c1eb1d144b692,JFE,2025,2025,Receiving investors in the block market for corporate bonds,10.1016/j.jfineco.2025.104061,original_package_used,True,17241,29,False,True,True,True,False,True,False,True,False,False,True,True,True
1aad2be80a991ebb,JFE,2025,2025,Redeploying dirty assets: The impact of environmental,10.1016/j.jfineco.2025.104070,original_package_used,True,13712,38,False,True,False,True,True,True,False,True,True,True,True,True,True
5018ce4fea6789ba,JFE,2025,2025,Regulating inattention in fee-based financial advice,10.1016/j.jfineco.2024.103985,original_package_used,True,10911,35,False,True,False,True,True,True,True,True,False,True,True,True,True
48118327a08cb4d9,JFE,2025,2025,Regulatory leakage among financial advisors: Evidence from FINRA regulation of “bad” brokers,10.1016/j.jfineco.2025.104170,original_package_used,True,13916,32,False,True,False,True,True,False,False,True,False,False,True,True,True
82823ec54ca0b083,JFE,2025,2025,Resilience in collective bargaining,10.1016/j.jfineco.2025.104157,original_package_used,True,12601,23,False,True,False,True,False,True,True,True,False,True,True,True,True
43db259204ddd43f,JFE,2025,2025,Responsible investing: Costs and benefits for university endowment funds,10.1016/j.jfineco.2025.104151,original_package_used,True,14539,38,False,True,False,True,True,False,False,True,True,False,True,True,True
45018811f87f3be1,JFE,2025,2025,Revenue collapses and the consumption of small business owners in the COVID-19 pandemic,10.1016/j.jfineco.2025.104079,original_package_used,True,11982,24,False,True,False,True,False,False,False,True,True,True,True,True,True
ba96102dd46e0b72,JFE,2025,2025,Robots and firm investment,10.1016/j.jfineco.2025.104183,original_package_used,True,17141,33,False,True,False,True,False,False,False,True,False,False,True,True,True
db5893a89384a03e,JFE,2025,2025,Robust difference-in-differences analysis when there is a term structure,10.1016/j.jfineco.2025.104081,original_package_used,True,18016,38,False,True,True,True,True,True,True,True,True,True,True,True,True
a780b7caea7d1fd0,JFE,2025,2025,Robustness and dynamic sentiment,10.1016/j.jfineco.2024.103953,original_package_used,True,16507,30,False,False,False,True,False,False,True,True,True,False,True,True,True
34c4c04796d3b2d6,JFE,2025,2025,Rules versus discretion in capital regulation,10.1016/j.jfineco.2025.104060,original_package_used,True,12906,52,False,True,False,True,False,False,True,False,False,False,True,True,True
1111c58eec193b9d,JFE,2025,2025,Screening using a menu of contracts: A structural model for lending markets,10.1016/j.jfineco.2025.104056,original_package_used,True,17431,57,False,True,False,True,True,True,True,True,True,False,True,True,True
e4eba5b0941c9ded,JFE,2025,2025,Self-Declared benchmarks and fund manager intent: “Cheating” or competing?,10.1016/j.jfineco.2024.103975,original_package_used,True,15221,38,False,True,False,True,True,True,False,True,False,True,True,True,True
cdf9e41e7c69598f,JFE,2025,2025,Show me the receipts: B2B payment timeliness and expected returns,10.1016/j.jfineco.2025.104108,original_package_used,True,13633,32,False,True,False,True,False,False,False,True,True,True,True,True,True
c734a803bb41b0c3,JFE,2025,2025,Signals and stigmas from banking interventions: Lessons from the Bank Holiday of 1933,10.1016/j.jfineco.2024.103968,original_package_used,True,19257,21,False,True,False,True,True,False,False,True,True,True,True,True,True
b9b5baa413647901,JFE,2025,2025,Social preferences and corporate investment,10.1016/j.jfineco.2025.104139,original_package_used,True,18390,30,False,True,False,True,False,False,False,True,False,False,True,True,True
bbb031a0dcf89957,JFE,2025,2025,Stakes and investor behaviors,10.1016/j.jfineco.2025.104146,original_package_used,True,17406,50,False,True,False,True,False,True,False,True,True,True,True,True,True
a52849ebf3e8e879,JFE,2025,2025,Stealthy shorts: Informed liquidity supply,10.1016/j.jfineco.2025.104155,original_package_used,True,16279,31,False,True,False,True,False,True,False,True,True,False,True,True,True
002c455d6367c431,JFE,2025,2025,Strategic arbitrage in segmented markets,10.1016/j.jfineco.2025.104008,original_package_used,True,16246,28,False,True,False,True,False,False,True,True,True,True,True,True,True
76341cf3313d2e8c,JFE,2025,2025,Strategic digitization in currency and payment competition,10.1016/j.jfineco.2025.104055,original_package_used,True,26170,57,False,False,False,True,False,True,True,True,True,False,True,True,True
691eb90d4e8cf5bc,JFE,2025,2025,Strategic insider trading and its consequences for outsiders: Evidence from the eighteenth century,10.1016/j.jfineco.2024.103974,original_package_used,True,15950,42,False,True,False,True,True,False,False,True,True,False,True,True,True
db278cfb3e76c121,JFE,2025,2025,Surviving the fintech disruption,10.1016/j.jfineco.2025.104071,original_package_used,True,17436,46,False,True,False,True,False,True,False,True,True,True,True,True,True
adfc61b5767d2bb1,JFE,2025,2025,Sustainable finance versus environmental policy: Does greenwashing justify a taxonomy for sustainable investments?,10.1016/j.jfineco.2024.103954,original_package_used,True,11923,22,False,True,False,False,False,False,True,False,False,False,True,True,True
1f40b44759a05d6e,JFE,2025,2025,Taking sides on return predictability,10.1016/j.jfineco.2025.104158,original_package_used,True,24087,30,False,False,False,True,True,False,False,True,False,False,True,True,True
477720c2653ca50e,JFE,2025,2025,The SOFR discount,10.1016/j.jfineco.2024.103989,original_package_used,True,11848,35,False,True,True,True,False,False,False,True,True,True,True,True,True
